ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
85.7772489,-2.7132158,0.0320,0.0310,-0.0091,10.560,0.015,72.6,1.001E+00,10.510,0.020,53.3,1.188E+00,1,0,0000,AA,10,56730.99171806,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.197715,9.314858
85.7772402,-2.7132149,0.0369,0.0333,-0.0154,10.610,0.017,65.0,1.037E+00,10.611,0.020,53.9,1.683E+00,1,0,0000,AA,10,59266.01025809,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.198359,0.207736
85.7772727,-2.7132256,0.0402,0.0408,-0.0060,10.739,0.020,53.7,2.988E+00,10.750,0.023,47.6,1.778E+00,1,0,0000,AA,10,56922.24654752,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.198431,36.340463
85.7772304,-2.7132157,0.0353,0.0324,-0.0112,10.577,0.017,63.1,8.425E-01,10.564,0.019,56.6,7.763E-01,1,0,0000,AA,10,58170.11959117,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.198502,349.984975
85.7772395,-2.7132148,0.0359,0.0340,-0.0107,10.580,0.016,69.0,1.416E+00,10.537,0.021,51.2,6.036E-01,1,0,0000,AA,5,59842.07122023,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.198716,359.481612
85.7772285,-2.7132158,0.0320,0.0328,0.0071,10.574,0.017,62.1,1.815E+00,10.517,0.018,59.2,9.948E-01,1,0,0000,AA,10,56730.85992341,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.199452,348.033844
85.7772301,-2.7132154,0.0342,0.0356,-0.0103,10.636,0.019,58.2,1.165E+00,10.624,0.023,48.0,1.244E+00,1,0,0000,AA,10,57647.97616858,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.199759,349.734135
85.7772528,-2.7132160,0.0348,0.0374,-0.0143,10.931,0.018,61.2,1.240E+00,10.922,0.023,47.2,1.266E+00,1,0,0000,AA,10,60206.75205932,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.199783,13.320691
85.7772517,-2.7132157,0.0357,0.0321,-0.0135,10.570,0.015,71.2,1.103E+00,10.569,0.021,51.9,5.638E-01,1,0,0000,AA,10,58743.13024753,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.199948,12.146370
85.7772463,-2.7132147,0.0388,0.0328,0.0021,10.630,0.018,59.5,1.042E+00,10.615,0.021,52.7,1.061E+00,1,0,0000,AA,10,58015.41414532,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.200373,6.492123
85.7772543,-2.7132162,0.0341,0.0355,0.0054,10.650,0.018,61.4,1.101E+00,10.614,0.024,46.1,1.061E+00,1,0,0000,AA,10,57813.12437512,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.200397,14.869061
85.7772310,-2.7132149,0.0378,0.0386,-0.0074,10.764,0.021,52.0,7.955E-01,10.728,0.024,44.5,1.022E+00,1,0,0000,AA,5,57089.46621365,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.200985,350.733483
85.7772382,-2.7132142,0.0365,0.0402,-0.0109,10.851,0.018,59.3,1.488E+00,10.859,0.025,43.4,5.423E-01,1,0,0000,AA,10,59265.61792958,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.200985,358.154459
85.7772233,-2.7132165,0.0349,0.0337,-0.0112,10.601,0.017,65.4,2.065E+00,10.552,0.023,47.8,1.034E+00,1,0,0000,AA,10,59268.16711000,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.201736,342.682542
85.7772817,-2.7132325,0.0368,0.0347,-0.0082,10.577,0.017,63.1,2.317E+00,10.554,0.027,39.9,1.379E+00,1,0,0000,AA,10,57648.43471394,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.201759,48.003615
85.7772492,-2.7132142,0.0333,0.0323,-0.0065,10.562,0.016,68.8,1.773E+00,10.551,0.020,53.4,1.068E+00,1,0,0000,AA,10,57448.68346691,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.203577,9.352078
85.7772264,-2.7132150,0.0365,0.0388,-0.0150,10.615,0.019,56.9,3.906E+00,10.626,0.025,44.2,1.288E+00,1,0,0000,AA,5,59475.01109281,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.203948,346.125888
85.7772578,-2.7132161,0.0352,0.0335,-0.0118,10.592,0.017,64.7,1.338E+00,10.574,0.020,53.9,1.060E+00,1,0,0000,AA,5,57089.79449091,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.204318,18.256223
85.7772479,-2.7132137,0.0360,0.0396,-0.0079,10.647,0.021,52.0,2.089E+00,10.574,0.019,55.9,6.881E-01,1,0,0000,AA,10,58014.69392216,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.204665,7.978737
85.7772567,-2.7132156,0.0338,0.0320,-0.0113,10.605,0.016,69.7,9.370E-01,10.568,0.021,52.7,7.730E-01,1,0,0000,AA,10,57813.38631019,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.204849,17.047695
85.7772409,-2.7132131,0.0386,0.0352,-0.0039,10.649,0.017,65.1,1.204E+00,10.659,0.021,51.7,5.829E-01,1,0,0000,AA,10,59997.00967289,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.204872,0.905169
85.7772474,-2.7132133,0.0319,0.0335,-0.0072,10.601,0.018,59.7,1.296E+00,10.586,0.018,59.6,1.591E+00,1,0,0000,AA,10,57284.53457042,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.205838,7.427485
85.7772333,-2.7132127,0.0364,0.0365,-0.0137,10.715,0.020,53.5,1.204E+00,10.666,0.020,53.8,7.886E-01,1,0,0000,AA,10,57813.05879581,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.207689,353.338187
85.7772450,-2.7132124,0.0318,0.0334,-0.0105,10.605,0.018,60.5,1.018E+00,10.577,0.020,53.2,1.112E+00,1,0,0000,AA,10,58170.18555273,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.208143,4.955622
85.7772160,-2.7132173,0.0358,0.0376,-0.0088,10.773,0.018,60.2,4.287E+00,10.723,0.022,48.9,1.946E+00,1,0,0000,AA,10,58015.21766302,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.208438,335.539333
85.7772533,-2.7132135,0.0315,0.0327,-0.0131,10.617,0.016,68.4,1.201E+00,10.586,0.020,55.0,1.438E+00,1,0,0000,AA,10,56730.13562590,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.208936,13.231846
85.7772386,-2.7132119,0.0334,0.0338,-0.0138,10.607,0.016,67.2,1.169E+00,10.562,0.021,52.0,5.121E-01,1,0,0000,AA,10,58901.38573337,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.209230,358.621193
85.7772373,-2.7132119,0.0364,0.0382,-0.0099,10.578,0.018,61.6,1.948E+00,10.569,0.024,45.2,1.115E+00,1,0,0000,AA,10,57648.10707244,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.209388,357.342266
85.7772161,-2.7132169,0.0352,0.0315,-0.0161,10.607,0.016,70.0,7.225E-01,10.586,0.019,58.5,9.154E-01,1,0,0000,AA,10,56921.91776090,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.209591,335.791812
85.7772600,-2.7132152,0.0336,0.0358,-0.0114,10.541,0.018,59.5,1.604E+00,10.517,0.021,51.1,1.733E+00,1,0,0000,AA,5,57448.29024645,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.209973,20.029548
85.7772290,-2.7132127,0.0346,0.0333,0.0039,10.572,0.017,63.2,1.650E+00,10.552,0.024,46.1,8.977E-01,1,0,0000,AA,10,58169.85829166,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.210041,349.144910
85.7772358,-2.7132118,0.0344,0.0326,-0.0142,10.574,0.016,67.3,1.276E+00,10.552,0.020,54.3,9.493E-01,1,0,0000,AA,10,57813.51721411,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.210063,355.877019
85.7772612,-2.7132152,0.0368,0.0386,-0.0068,10.808,0.020,55.4,1.487E+00,10.737,0.022,48.7,8.081E-01,1,0,0000,AA,10,56922.31238122,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.211497,21.127910
85.7772765,-2.7132239,0.0337,0.0299,-0.0143,10.555,0.015,71.8,1.295E+00,10.543,0.018,61.2,1.017E+00,1,0,0000,AA,10,57090.31988743,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.211587,38.339397
85.7772473,-2.7132114,0.0370,0.0352,-0.0103,10.562,0.019,57.7,3.502E+00,10.571,0.019,56.3,2.564E+00,1,0,0000,AA,10,59842.33200799,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.212589,7.093068
85.7772549,-2.7132128,0.0357,0.0350,-0.0145,10.652,0.018,61.5,5.422E-01,10.614,0.021,52.1,7.954E-01,1,0,0000,AA,10,59632.62865639,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.212767,14.584815
85.7772033,-2.7132236,0.0361,0.0329,0.0064,10.631,0.017,64.7,1.927E+01,10.657,0.022,48.3,2.297E+00,1,0,0000,AA,10,59268.88631524,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.212878,321.689091
85.7772348,-2.7132110,0.0341,0.0328,-0.0027,10.548,0.017,65.5,2.382E+00,10.552,0.021,50.9,8.988E-01,1,0,0000,AA,10,58379.56997317,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.213232,354.968835
85.7772465,-2.7132111,0.0355,0.0334,-0.0155,10.575,0.017,62.6,1.917E+00,10.563,0.022,50.4,1.990E+00,1,0,0000,AA,10,59632.17151256,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.213321,6.290479
85.7772216,-2.7132135,0.0365,0.0344,0.0061,10.619,0.017,62.6,2.430E+00,10.586,0.020,54.6,1.311E+00,1,0,0000,AA,10,60205.91010193,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.213896,341.980363
85.7772551,-2.7132123,0.0423,0.0380,-0.0186,10.827,0.019,57.6,2.233E+00,10.818,0.025,43.0,1.330E+00,1,0,0000,AA,10,59839.13646539,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.214689,14.649598
85.7772645,-2.7132156,0.0343,0.0334,-0.0138,10.858,0.016,68.8,1.166E+00,10.871,0.020,54.3,7.815E-01,1,0,0000,AA,10,57449.40445609,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.214733,24.221207
85.7772662,-2.7132163,0.0349,0.0357,-0.0142,10.606,0.018,59.8,3.645E+00,10.597,0.019,56.2,2.578E+00,1,0,0000,AA,10,58536.56795425,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.215063,25.982233
85.7772663,-2.7132163,0.0380,0.0342,-0.0090,10.550,0.017,64.4,2.340E+00,10.518,0.023,47.3,1.509E+00,1,0,0000,AA,10,59268.29788611,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.215217,26.068291
85.7772512,-2.7132111,0.0417,0.0394,0.0102,10.534,0.021,50.6,8.513E-01,10.515,0.023,47.1,3.518E-01,1,0,0000,AA,10,58900.92782576,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.215830,10.754629
85.7772577,-2.7132127,0.0378,0.0361,-0.0151,10.769,0.017,62.9,5.239E-01,10.773,0.022,48.7,8.886E-01,1,0,0000,AA,10,57812.99334383,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.215874,17.147832
85.7772596,-2.7132132,0.0379,0.0378,-0.0091,10.579,0.018,61.8,6.407E-01,10.564,0.021,50.9,7.418E-01,1,0,0000,AA,10,59110.88868250,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.216290,19.018232
85.7772466,-2.7132102,0.0380,0.0375,-0.0136,10.688,0.019,56.6,8.923E-01,10.666,0.023,46.6,9.253E-01,1,0,0000,AA,10,59265.29105225,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.216595,6.291121
85.7772389,-2.7132097,0.0361,0.0330,-0.0111,10.554,0.016,66.1,9.545E-01,10.565,0.021,52.7,1.398E+00,1,0,0000,AA,10,57654.39605920,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.217118,358.956091
85.7772199,-2.7132130,0.0380,0.0318,0.0043,10.574,0.018,61.7,6.310E-01,10.577,0.022,50.4,5.280E-01,1,0,0000,AA,10,57648.30368275,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.217553,340.595887
85.7772350,-2.7132096,0.0358,0.0361,-0.0065,10.838,0.019,56.3,9.399E-01,10.782,0.022,48.5,8.745E-01,1,0,0000,AA,10,59265.35650403,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.218181,355.273043
85.7772550,-2.7132112,0.0423,0.0415,-0.0166,11.018,0.018,59.4,1.707E+00,10.984,0.028,38.5,1.436E+00,1,0,0000,AA,10,58748.29862859,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.218441,14.295656
85.7772490,-2.7132099,0.0327,0.0353,-0.0056,10.604,0.017,63.6,8.294E-01,10.590,0.021,52.7,9.021E-01,1,0,0000,AA,10,56921.98346733,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.218765,8.507372
85.7772565,-2.7132114,0.0397,0.0367,-0.0128,10.616,0.020,53.2,1.260E+00,10.607,0.023,47.5,2.338E+00,1,0,0000,AA,10,59265.02962720,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.219153,15.708867
85.7772503,-2.7132098,0.0355,0.0356,-0.0088,10.644,0.017,65.3,1.327E+00,10.598,0.021,50.8,9.569E-01,1,0,0000,AA,10,58014.95585632,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.219863,9.698409
85.7772418,-2.7132089,0.0387,0.0384,-0.0133,10.563,0.020,55.4,4.638E+00,10.557,0.020,53.3,3.067E+00,1,0,0000,AA,10,59110.82323093,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.220057,1.685549
85.7772113,-2.7132156,0.0340,0.0308,-0.0101,10.581,0.016,67.3,1.052E+00,10.429,0.020,53.8,1.032E+00,1,0,0000,AA,5,57283.41947042,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.221362,332.211572
85.7772587,-2.7132111,0.0369,0.0373,-0.0032,10.641,0.022,50.0,1.100E+00,10.627,0.019,57.7,1.187E+00,1,0,0000,AA,10,57448.88007716,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.222448,17.595454
85.7772463,-2.7132084,0.0358,0.0318,-0.0119,10.583,0.016,69.4,9.100E-01,10.596,0.020,54.1,9.347E-01,1,0,0000,AA,10,59110.62713083,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.222914,5.832991
85.7772504,-2.7132089,0.0311,0.0322,-0.0084,10.551,0.016,66.2,1.411E+00,10.506,0.019,57.4,1.568E+00,1,0,0000,AA,5,56730.72825604,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.223126,9.649268
85.7772252,-2.7132098,0.0384,0.0358,-0.0120,10.591,0.018,61.2,1.445E+00,10.560,0.023,47.4,4.392E-01,1,0,0000,AA,10,59474.88031691,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.223169,346.202809
85.7772469,-2.7132083,0.0329,0.0322,-0.0119,10.614,0.016,66.1,1.157E+00,10.585,0.022,50.4,1.466E+00,1,0,0000,AA,10,58379.37361818,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.223507,6.373863
85.7772246,-2.7132098,0.0361,0.0341,-0.0136,10.596,0.016,69.3,1.068E+00,10.553,0.024,46.1,8.624E-01,1,0,0000,AA,10,59110.75790667,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.223676,345.666091
85.7772440,-2.7132078,0.0347,0.0317,-0.0118,10.648,0.016,68.5,6.141E-01,10.629,0.018,59.1,1.075E+00,1,0,0000,AA,10,57448.94565638,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.224372,3.675436
85.7772455,-2.7132079,0.0369,0.0339,-0.0166,10.630,0.016,66.7,1.094E+00,10.632,0.022,50.5,6.099E-01,1,0,0000,AA,10,59110.16935120,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.224435,5.055655
85.7772564,-2.7132094,0.0350,0.0379,-0.0102,10.554,0.020,53.2,7.761E-01,10.537,0.020,53.3,9.738E-01,1,0,0000,AA,10,58900.92795314,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.225987,15.126859
85.7772479,-2.7132077,0.0349,0.0337,-0.0151,10.567,0.018,62.0,7.835E-01,10.556,0.021,51.0,1.592E+00,1,0,0000,AA,5,56730.59658876,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.226070,7.218849
85.7772471,-2.7132075,0.0359,0.0347,-0.0061,10.752,0.017,64.9,1.977E+00,10.737,0.029,37.8,6.086E-01,1,0,0000,AA,10,58901.77818928,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.226446,6.473813
85.7772377,-2.7132071,0.0318,0.0316,-0.0078,10.586,0.015,70.4,9.875E-01,10.569,0.019,58.2,9.589E-01,1,0,0000,AA,5,56921.72038708,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.226592,357.908202
85.7772378,-2.7132070,0.0397,0.0400,0.0080,10.610,0.019,55.7,6.972E+00,10.593,0.022,49.3,2.715E+00,1,0,0000,AA,10,59267.90555765,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.226946,358.002248
85.7772556,-2.7132088,0.0424,0.0376,-0.0089,10.589,0.022,50.2,1.377E+00,10.591,0.020,53.1,1.222E+00,1,0,0000,AA,10,59842.46240189,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.227341,14.284903
85.7772512,-2.7132078,0.0368,0.0337,-0.0125,10.614,0.017,65.3,1.073E+00,10.620,0.020,54.8,8.603E-01,1,0,0000,AA,10,59838.48436858,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.227508,10.196340
85.7772383,-2.7132068,0.0320,0.0309,-0.0088,10.602,0.016,67.8,1.203E+00,10.548,0.019,58.1,1.038E+00,1,0,0000,AA,10,56730.39908787,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.227611,358.460914
85.7772397,-2.7132066,0.0356,0.0322,-0.0104,10.562,0.016,69.5,1.320E+00,10.595,0.020,55.7,8.805E-01,1,0,0000,AA,10,59841.94082633,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.228233,359.729190
85.7772462,-2.7132068,0.0416,0.0380,-0.0116,11.013,0.017,62.5,1.073E+00,11.016,0.024,45.6,7.355E-01,1,0,0000,AA,10,59265.55209529,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.228605,5.596620
85.7772628,-2.7132106,0.0342,0.0320,-0.0071,10.728,0.016,67.1,2.240E+00,10.726,0.020,55.5,1.180E+00,1,0,0000,AA,10,59632.88995424,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.229018,20.977228
85.7772486,-2.7132067,0.0360,0.0316,-0.0154,10.605,0.016,68.3,6.437E-01,10.620,0.019,57.5,6.913E-01,1,0,0000,AA,10,59997.26995221,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.229965,7.728322
85.7772374,-2.7132060,0.0354,0.0335,-0.0138,10.563,0.017,62.3,1.339E+00,10.517,0.023,47.2,6.467E-01,1,0,0000,AA,10,58901.05872928,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.230580,357.676243
85.7772697,-2.7132128,0.0346,0.0312,-0.0102,10.580,0.015,70.6,1.216E+00,10.582,0.019,56.4,9.794E-01,1,0,0000,AA,5,57283.55062868,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.231969,27.413454
85.7772477,-2.7132060,0.0360,0.0342,-0.0153,10.602,0.020,54.6,7.851E-01,10.563,0.019,55.9,8.928E-01,1,0,0000,AA,5,57089.20351538,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.232051,6.852806
85.7772289,-2.7132065,0.0374,0.0359,-0.0106,10.624,0.016,66.3,9.430E-01,10.593,0.022,49.5,8.657E-01,1,0,0000,AA,10,59110.43090292,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.232051,350.095593
85.7772308,-2.7132061,0.0364,0.0346,-0.0154,10.695,0.016,66.7,1.227E+00,10.675,0.020,54.0,6.538E-01,1,0,0000,AA,10,58015.02130799,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.232417,351.816202
85.7772550,-2.7132070,0.0340,0.0308,-0.0109,10.558,0.015,73.1,5.884E-01,10.540,0.020,54.8,7.828E-01,1,0,0000,AA,10,56730.66242243,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.233127,13.378025
